"ΑΡΧΙΕΠΙΣΚΟΠΗ ΚΡΗΤΗΣ, Α. ΒΙΑΝΝΟΣ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΜΑΡΥΝΘΟΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΜΑΡΥΝΘΟΣ, ΕΥΑΓΓΕΛΙΣΤΡΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΜΑΡΥΝΘΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΜΑΡΥΝΘΟΣ, ΝΑΟΣ ΤΙΜΙΟΥ ΠΡΟΔΡΟΜΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΜΑΡΥΝΘΟΣ, ΠΑΝΑΓΙΑ ΠΑΡΑΒΟΥΝΙΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΝΘΗΔΩΝΑ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΝΩ ΑΕΤΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΝΩ ΣΕΤΤΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΑΦΡΑΤΙ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΒΑΣΙΛΙΚΑ, ΓΕΝΝΗΣΙΣ ΙΩΑΝΝΟΥ ΠΡΟΔΡΟΜΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΓΙΑΛΤΡΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΕΡΕΤΡΙΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΗΛΙΑ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΑΡΥΣΤΟΣ, ΑΓΙΑ ΑΝΝΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΑΡΥΣΤΟΣ, ΑΓΙΟΙ ΤΙΜΟΘΕΟΣ & ΜΑΥΡΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΑΡΥΣΤΟΣ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΑΡΥΣΤΟΣ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΠΡΟΔΡΟΜΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΑΡΥΣΤΟΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΕΧΡΙΕΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΕΙΣΟΔΙΑ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ, ΤΑΞΙΑΡΧΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ-ΒΡΥΣΗ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ-ΚΟΝΙΣΤΡΕΣ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΚΥΜΗ-ΟΞΥΛΙΘΟΣ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΛΙΜΝΗ, ΓΕΝΝΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΛΙΧΑΔΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΛΙΧΑΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΑ ΤΡΙΑΔΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΘΕΟΛΟΓΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΩΣΣΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΝΤΟΥΔΙ, ΟΣΙΟΣ ΙΩΑΝΝΗΣ ΡΩΣΣΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΑΡΜΑΡΙ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΙΣΤΡΟΣ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΜΥΤΙΚΑΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΝΕΑ ΑΡΤΑΚΗ, ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΝΕΑ ΑΡΤΑΚΗ, ΑΓΙΟΙ ΑΠΟΣΤΟΛΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΝΕΑ ΛΑΜΨΑΚΟΣ, ΑΓΙΟΣ ΤΡΥΦΩΝΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΝΕΑ ΣΤΥΡΑ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΝΕΟΣ ΠΥΡΓΟΣ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΠΑΡΑΔΕΙΣΙ, ΓΕΝΝΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΡΟΒΙΕΣ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΣΤΥΡΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΡΥΣΤΙΑΣ & ΣΚΥΡΟΥ, ΩΡΕΟΙ, ΜΕΤΑΜΟΡΦΩΣΙΣ ΤΟΥ ΣΩΤΗΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, AΓΙΟΣ ΝΕΚΤΑΡΙΟΣ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΑ ΒΑΡΒΑΡΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΜΑΝΙΑΚΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΙ ΑΝΑΡΓΥΡΟΙ ΒΟΓΑΤΣΙΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΙ ΔΩΔΕΚΑ ΑΠΟΣΤΟΛΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΙ ΠΑΝΤΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ Ν. ΖΟΥΖΟΥΛΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΣ ΝΙΚΑΝΟΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ ΑΜΠΕΛΟΧΩΡΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ ΔΙΠΟΤΑΜΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΜΗΤΡΟΠΟΛΙΤΙΚΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΝΑΟΣ ΠΑΜΜΕΓΙΣΤΩΝ ΤΑΞΙΑΡΧΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΝΑΟΣ ΠΕΤΡΟΥ & ΠΕΤΡΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ, ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ-ΚΟΡΗΣΟΣ, ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ-ΝΕΣΤΟΡΙΟ, ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ-ΟΙΝΟΗ, ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΑΣΤΟΡΙΑΣ, ΚΑΣΤΟΡΙΑ-ΠΕΝΤΑΒΡΥΣΟ, ΚΟΙΜΗΣΙΣ ΤΗΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΑΓΙΟΣ ΜΑΤΘΑΙΟΣ, ΑΓΙΟΣ ΜΑΤΘΑΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΑΛΥΚΕΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΑΝΩ ΚΟΡΑΚΙΑΝΑ, ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΓΙΑΝΝΑΔΕΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΑΤΩ ΓΑΡΟΥΝΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΑΤΩ ΚΟΡΑΚΙΑΝΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΑ ΚΥΡΙΑΚΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΑΠΟΛΛΟΔΩΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΒΑΣΙΛΕΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΜΑΝΤΟΥΚΙΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΙΣΑΥΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΤΟΥ ΛΑΖΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΚΕΡΚΥΡΑ, ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΛΕΥΚΙΜΜΗ, ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΛΕΥΚΙΜΜΗ, ΑΓΙΟΣ ΠΡΟΚΟΠΙΟΣ ΚΑΒΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΛΕΥΚΙΜΜΗ, ΥΠΕΡΑΓΙΑ ΘΕΟΤΟΚΟΣ ΕΥΑΓΓΕΛΙΣΤΡΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΛΕΥΚΙΜΜΗ, ΥΠΕΡΑΓΙΑ ΘΕΟΤΟΚΟΣ ΟΔΗΓΗΤΡΙΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΜΑΡΜΑΡΟ, ΑΓΙΟΙ ΚΩΝΣΤΑΝΤΙΝΟΣ & ΕΛΕΝΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΜΕΣΟΓΓΗ, ΑΓΙΟΣ ΝΕΚΤΑΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΜΠΕΝΙΤΣΕΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΡΑΧΤΑΔΕΣ, ΑΓΙΑ ΒΑΡΒΑΡΑ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΙΝΑΡΑΔΕΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΚΡΙΠΕΡΟ, ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΚΡΙΠΕΡΟ, ΑΓΙΟΣ ΙΩΑΝΝΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΚΡΙΠΕΡΟ-ΕΡΕΙΚΟΥΣΑ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΚΡΙΠΕΡΟ-ΠΕΡΟΥΛΑΔΕΣ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΡΚΥΡΑΣ, ΣΚΡΙΠΕΡΟ-ΣΙΔΑΡΙΟΝ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΙΝΙΑ, ΚΟΙΜΗΣΙΣ ΘΕΟΤΟΚΟΥ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΓΕΡΑΣΙΜΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΚΑΘΟΛΙΚΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΗΝΙΑΤΩΝ & ΑΝΑΛΗΨΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΤΩΝ ΞΕΝΩΝ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΑΓΙΟΣ ΣΠΥΡΙΔΩΝΑΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΕΥΑΓΓΕΛΙΣΤΡΙΑ ΑΝΑΛΗΨΗ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΝΑΟΣ ΠΑΝΤΟΚΡΑΤΟΡΟΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΠΑΝΑΓΙΑ ΘΕΟΤΟΚΟΣ ΣΙΣΣΙΩΤΙΣΣΗΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΤΑΞΙΑΡΧΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΤΑΧΙΑΡΧΕΣ"
"ΙΕΡΑ ΜΗΤΡΟΠΟΛΙΣ ΚΕΦΑΛΛΗΝΙΑΣ, ΑΡΓΟΣΤΟΛΙ, ΥΠΕΡΑΓΙΑ ΘΕΟΤΟΚΟΣ ΧΑΥΡΙΑΤΩΝ"
